463.5036280532039,0.2851216963744525,0.7148783036255475
322.72728965541626,0.6934890991663569,0.3065109008336431
402.043917763978,0.3602141195538108,0.6397858804461892
334.8055326916599,0.2295141030157276,0.7704858969842724
312.3497384335129,0.43098750263234764,0.5690124973676524
371.04098898413616,0.06697900833226766,0.9330209916677323
363.20929189634273,0.5581055630726866,0.44189443692731345
322.66221464559425,0.9335450502865117,0.06645494971348831
374.8799851395206,0.8627637444654045,0.1372362555345955
315.07567641384037,0.22945636620834597,0.770543633791654
302.4620260041514,0.702100041556977,0.29789995844302297
291.5438140900757,0.9497215799891856,0.050278420010814395
405.44911715981425,0.308026387242307,0.691973612757693
356.5644277772338,0.8312234695447545,0.16877653045524554
362.872385268059,0.331006184038514,0.668993815961486
448.2184243910407,0.6387625625133706,0.3612374374866294
395.44036409773366,0.5952225940575774,0.4047774059424226
357.43916698543484,0.561091683507284,0.438908316492716
445.6561135291401,0.08797313297224318,0.9120268670277568
290.6416226527645,0.15198435412689804,0.848015645873102
